variable_location,data_product,data_table,data_column,variable
column_name,ISCNTemplate,layer,c_tot,total_carbon
column_name,ISCNTemplate,layer,oc,carbon_organic
column_name,ISCNTemplate,layer,c_method,carbon_organic
column_name,ISCNTemplate,layer,n_tot,nitrogen_total
column_name,ISCNTemplate,layer,c_to_n,carbon_to_nitrogen
column_name,ISCNTemplate,layer,loi,loss_on_ignition
column_name,ISCNTemplate,layer,root_quant_size,root_quant_size
column_name,ISCNTemplate,layer,root_weight,root_weight
column_name,ISCNTemplate,layer,15n,15n
column_name,ISCNTemplate,layer,13c,13c
column_name,ISCNTemplate,layer,rc_lab,radiocarbon_lab
column_name,ISCNTemplate,layer,rc_lab_number,radiocarbon_lab_number
column_name,ISCNTemplate,layer,rc_year,radiocarbon_lab_year
column_name,ISCNTemplate,layer,14c,14c
column_name,ISCNTemplate,layer,14c_sigma,14c
column_name,ISCNTemplate,layer,14c_age,age
column_name,ISCNTemplate,layer,14c_age_sigma,age
column_name,ISCNTemplate,layer,fraction_modern,fraction_modern
column_name,ISCNTemplate,layer,fraction_modern_sigma,fraction_modern
column_name,ISCNTemplate,layer,textureClass,soil_texture_class
column_name,ISCNTemplate,fraction,site_name,site
column_name,ISCNTemplate,fraction,cluster_name,cluster_name
column_name,ISCNTemplate,fraction,profile_name,profile_name
column_name,ISCNTemplate,fraction,layer_name,layer_name
column_name,ISCNTemplate,fraction,fraction_name,fraction_name
column_name,ISCNTemplate,fraction,fraction_number,fraction_number
column_name,ISCNTemplate,fraction,labeled_addition,labeled_addition
column_name,ISCNTemplate,fraction,fraction_scheme,fraction_scheme
column_name,ISCNTemplate,fraction,fraction_property,fraction_property
column_name,ISCNTemplate,fraction,fraction_scheme_units,fraction_scheme
column_name,ISCNTemplate,fraction,fraction_type,fraction_type
column_name,ISCNTemplate,fraction,fraction_agent,fraction_agent
column_name,ISCNTemplate,fraction,fraction_note,fraction_note
column_name,ISCNTemplate,fraction,fraction_c_perc,fraction_carbon_percent
column_name,ISCNTemplate,fraction,fraction_mass_perc,fraction_mass_percent
column_name,ISCNTemplate,fraction,oc,carbon_organic
column_name,ISCNTemplate,fraction,c_method,carbon_organic
column_name,ISCNTemplate,fraction,c_tot,total_carbon
column_name,ISCNTemplate,fraction,c_method,total_carbon
column_name,ISCNTemplate,fraction,n_tot,nitrogen_total
column_name,ISCNTemplate,fraction,c_to_n,carbon_to_nitrogen
column_name,ISCNTemplate,fraction,loi,loss_on_ignition
column_name,ISCNTemplate,fraction,15n,15n
column_name,ISCNTemplate,fraction,13c,13c
column_name,ISCNTemplate,fraction,rc_lab,radiocarbon_lab
column_name,ISCNTemplate,fraction,rc_lab_number,radiocarbon_lab_number
column_name,ISCNTemplate,fraction,rc_year,radiocarbon_lab_year
column_name,ISCNTemplate,fraction,14c,14c
column_name,ISCNTemplate,fraction,14c_sigma,14c
column_name,ISCNTemplate,fraction,14c_age,age
column_name,ISCNTemplate,fraction,14c_age_sigma,age
column_name,ISCNTemplate,fraction,fraction_modern,fraction_modern
column_name,ISCNTemplate,fraction,fraction_modern_sigma,fraction_modern
column_name,ISCNTemplate,gas,site_name,site_name
column_name,ISCNTemplate,gas,cluster_name,cluster_name
column_name,ISCNTemplate,gas,profile_name,profile_name
column_name,ISCNTemplate,gas,layer_name,layer_name
column_name,ISCNTemplate,gas,gas_name,gas_name
column_name,ISCNTemplate,gas,rc_lab,radiocarbon_lab
column_name,ISCNTemplate,gas,rc_lab_number,radiocarbon_lab_number
column_name,ISCNTemplate,gas,rc_year,radiocarbon_lab_year
column_name,ISCNTemplate,gas,labeled_addition,labeled_addition
column_name,ISCNTemplate,gas,gas_number,gas_number
column_name,ISCNTemplate,gas,gas_type,gas_type
column_name,ISCNTemplate,gas,gas_note,gas_note
column_name,ISCNTemplate,gas,gas_time_series,gas_time_series
column_name,ISCNTemplate,gas,c_method,CH4_concentration
column_name,ISCNTemplate,gas,c_method,CO2_concentration
column_name,ISCNTemplate,gas,collection_method,collection_method
column_name,ISCNTemplate,gas,collection_loc,field_or_incubation
column_name,ISCNTemplate,gas,15n,15n
column_name,ISCNTemplate,gas,c_conc_CO2,CO2_concentration
column_name,ISCNTemplate,gas,13c_CO2,13c_CO2
column_name,ISCNTemplate,gas,14c_CO2,14c_CO2
column_name,ISCNTemplate,gas,14c_CO2_sigma,14c_CO2
column_name,ISCNTemplate,gas,14c_age_CO2,14c_age_CO2
column_name,ISCNTemplate,gas,14c_age_CO2_sigma,14c_age_CO2
column_name,ISCNTemplate,gas,fraction_modern_CO2,fraction_modern_CO2
column_name,ISCNTemplate,gas,fraction_modern_CO2_sigma,fraction_modern_CO2
column_name,ISCNTemplate,gas,c_conc_CH4,CH4_concentration
column_name,ISCNTemplate,gas,13c_CH4,13c_CH4
column_name,ISCNTemplate,gas,14c_CH4,14c_CH4
column_name,ISCNTemplate,gas,14c_CH4_sigma,14c_CH4
column_name,ISCNTemplate,gas,14c_age_CH4,14c_age_CH4
column_name,ISCNTemplate,gas,14c_age_CH4_sigma,14c_age_CH4
column_name,ISCNTemplate,gas,fraction_modern_CH4,fraction_modern_CH4
column_name,ISCNTemplate,gas,fraction_modern_CH4_sigma,fraction_modern_CH4
column_name,ISCNTemplate,other,site_name,site_name
column_name,ISCNTemplate,other,cluster_name,cluster_name
column_name,ISCNTemplate,other,profile_name,profile_name
column_name,ISCNTemplate,other,layer_name,layer_name
column_name,ISCNTemplate,other,other_name,other_name
column_name,ISCNTemplate,other,labeled_addition,labeled_addition
column_name,ISCNTemplate,other,other_number,other_number
column_name,ISCNTemplate,other,other_type,other_type
column_name,ISCNTemplate,other,other_note,other_note
column_name,ISCNTemplate,other,collection_method,collection_method
column_name,ISCNTemplate,other,c_method,total_carbon
column_name,ISCNTemplate,other,c_method,carbon_organic
column_name,ISCNTemplate,other,processing_method,processing_method
column_name,ISCNTemplate,other,oc,carbon_organic
column_name,ISCNTemplate,other,c_tot,total_carbon
column_name,ISCNTemplate,other,n_tot,nitrogen_total
column_name,ISCNTemplate,other,c_to_n,carbon_to_nitrogen
column_name,ISCNTemplate,other,plant_species,vegetation_species
column_name,ISCNTemplate,other,root_live_flag,root_live_flag
column_name,ISCNTemplate,other,root_quant_size,root_quant_size
column_name,ISCNTemplate,other,compound_formula,compound_formula
column_name,ISCNTemplate,other,compound,compound
column_name,ISCNTemplate,other,15n,15n
column_name,ISCNTemplate,other,13c,13c
column_name,ISCNTemplate,other,rc_lab,radiocarbon_lab
column_name,ISCNTemplate,other,rc_lab_number,radiocarbon_lab_number
column_name,ISCNTemplate,other,rc_year,radiocarbon_lab_year
column_name,ISCNTemplate,other,14c,14c
column_name,ISCNTemplate,other,14c_sigma,14c
column_name,ISCNTemplate,other,14c_age,14c_age
column_name,ISCNTemplate,other,14c_age_sigma,14c_age
column_name,ISCNTemplate,other,fraction_modern,fraction_modern
column_name,ISCNTemplate,other,fraction_modern_sigma,fraction_modern
column_name,ISCNTemplate,disturbance,site_name,site_name
column_name,ISCNTemplate,disturbance,dist_clearcut_date,dist_clearcut_date
column_name,ISCNTemplate,disturbance,dist_clearcut_removal_type,dist_clearcut_removal_type
column_name,ISCNTemplate,disturbance,dist_clearcut_removal_perc,dist_clearcut_removal_perc
column_name,ISCNTemplate,disturbance,dist_clearcut_date_qual,dist_clearcut_date_qual
column_name,ISCNTemplate,disturbance,dist_clearcut_date_note,dist_clearcut_date_note
column_name,ISCNTemplate,disturbance,dist_crop_residue_date,dist_crop_residue_date
column_name,ISCNTemplate,disturbance,dist_crop_residue_type,dist_crop_residue_type
column_name,ISCNTemplate,disturbance,dist_crop_residue_perc,dist_crop_residue_perc
column_name,ISCNTemplate,disturbance,dist_crop_residue_date_qual,dist_crop_residue_date_qual
column_name,ISCNTemplate,disturbance,dist_crop_residue_date_note,dist_crop_residue_date_note
column_name,ISCNTemplate,disturbance,dist_fire_date,dist_fire_date
column_name,ISCNTemplate,disturbance,dist_fire_severity,dist_fire_severity
column_name,ISCNTemplate,disturbance,dist_fire_date_qual,dist_fire_date_qual
column_name,ISCNTemplate,disturbance,dist_fire_date_note,dist_fire_date_note
column_name,ISCNTemplate,disturbance,dist_fwd_removal_date,dist_fwd_removal_date
column_name,ISCNTemplate,disturbance,dist_fwd_removal_perc,dist_fwd_removal_perc
column_name,ISCNTemplate,disturbance,dist_fwd_removal_date_qual,dist_fwd_removal_date_qual
column_name,ISCNTemplate,disturbance,dist_fwd_removal_date_note,dist_fwd_removal_date_note
column_name,ISCNTemplate,disturbance,dist_general_date,dist_general_date
column_name,ISCNTemplate,disturbance,dist_general_date_qual,dist_general_date_qual
column_name,ISCNTemplate,disturbance,dist_general_date_note,dist_general_date_note
column_name,ISCNTemplate,disturbance,dist_grazed_date,dist_grazed_date
column_name,ISCNTemplate,disturbance,dist_grazed_spp,dist_grazed_spp
column_name,ISCNTemplate,disturbance,dist_grazed_stocking,dist_grazed_stocking
column_name,ISCNTemplate,disturbance,dist_grazed_live_weight,dist_grazed_live_weight
column_name,ISCNTemplate,disturbance,dist_grazed_onplot,dist_grazed_onplot
column_name,ISCNTemplate,disturbance,dist_grazed_daynight,dist_grazed_daynight
column_name,ISCNTemplate,disturbance,dist_grazed_date_qual,dist_grazed_date_qual
column_name,ISCNTemplate,disturbance,dist_grazed_date_note,dist_grazed_date_note
column_name,ISCNTemplate,disturbance,dist_harvest_date,dist_harvest_date
column_name,ISCNTemplate,disturbance,dist_harvest_residue_type,dist_harvest_residue_type
column_name,ISCNTemplate,disturbance,dist_harvest_residue_perc,dist_harvest_residue_perc
column_name,ISCNTemplate,disturbance,dist_harvest_spp,dist_harvest_spp
column_name,ISCNTemplate,disturbance,dist_harvest_date_qual,dist_harvest_date_qual
column_name,ISCNTemplate,disturbance,dist_harvest_date_note,dist_harvest_date_note
column_name,ISCNTemplate,disturbance,dist_herbicide_date,dist_herbicide_date
column_name,ISCNTemplate,disturbance,dist_herbicide_type,dist_herbicide_type
column_name,ISCNTemplate,disturbance,dist_herbicide_kgha,dist_herbicide_kgha
column_name,ISCNTemplate,disturbance,dist_herbicide_date_qual,dist_herbicide_date_qual
column_name,ISCNTemplate,disturbance,dist_herbicide_date_note,dist_herbicide_date_note
column_name,ISCNTemplate,disturbance,dist_insect_and_pathogen_date,dist_insect_and_pathogen_date
column_name,ISCNTemplate,disturbance,dist_insect_and_pathogen_date_qual,dist_insect_and_pathogen_date_qual
column_name,ISCNTemplate,disturbance,dist_insect_and_pathogen_date_note,dist_insect_and_pathogen_date_note
column_name,ISCNTemplate,disturbance,dist_irrigation_date,dist_irrigation_date
column_name,ISCNTemplate,disturbance,dist_irrigation_water,dist_irrigation_water
column_name,ISCNTemplate,disturbance,dist_irrigation_drain_depth,dist_irrigation_drain_depth
column_name,ISCNTemplate,disturbance,dist_irrigation_date_qual,dist_irrigation_date_qual
column_name,ISCNTemplate,disturbance,dist_irrigation_date_note,dist_irrigation_date_note
column_name,ISCNTemplate,disturbance,dist_liming_date,dist_liming_date
column_name,ISCNTemplate,disturbance,dist_liming_kgha,dist_liming_kgha
column_name,ISCNTemplate,disturbance,dist_liming_date_qual,dist_liming_date_qual
column_name,ISCNTemplate,disturbance,dist_liming_date_note,dist_liming_date_note
column_name,ISCNTemplate,disturbance,dist_m_fertilization_date,dist_m_fertilization_date
column_name,ISCNTemplate,disturbance,dist_m_fertilization_type,dist_m_fertilization_type
column_name,ISCNTemplate,disturbance,dist_m_fertilization_kgha,dist_m_fertilization_kgha
column_name,ISCNTemplate,disturbance,dist_m_fertilization_form,dist_m_fertilization_form
column_name,ISCNTemplate,disturbance,dist_m_fertilization_method,dist_m_fertilization_method
column_name,ISCNTemplate,disturbance,dist_m_fertilization_date_qual,dist_m_fertilization_date_qual
column_name,ISCNTemplate,disturbance,dist_m_fertilization_date_note,dist_m_fertilization_date_note
column_name,ISCNTemplate,disturbance,dist_natural_regeneration_date,dist_natural_regeneration_date
column_name,ISCNTemplate,disturbance,dist_natural_regeneration_type,dist_natural_regeneration_type
column_name,ISCNTemplate,disturbance,dist_natural_regeneration_date_qual,dist_natural_regeneration_date_qual
column_name,ISCNTemplate,disturbance,dist_natural_regeneration_date_note,dist_natural_regeneration_date_note
column_name,ISCNTemplate,disturbance,dist_o_fertilization_date,dist_o_fertilization_date
column_name,ISCNTemplate,disturbance,dist_o_fertilization_type,dist_o_fertilization_type
column_name,ISCNTemplate,disturbance,dist_o_fertilization_kgha,dist_o_fertilization_kgha
column_name,ISCNTemplate,disturbance,dist_o_fertilization_c,dist_o_fertilization_c
column_name,ISCNTemplate,disturbance,dist_o_fertilization_n,dist_o_fertilization_n
column_name,ISCNTemplate,disturbance,dist_o_fertilization_method,dist_o_fertilization_method
column_name,ISCNTemplate,disturbance,dist_o_fertilization_date_qual,dist_o_fertilization_date_qual
column_name,ISCNTemplate,disturbance,dist_o_fertilization_date_note,dist_o_fertilization_date_note
column_name,ISCNTemplate,disturbance,dist_pesticide_date,dist_pesticide_date
column_name,ISCNTemplate,disturbance,dist_pesticide_kgha,dist_pesticide_kgha
column_name,ISCNTemplate,disturbance,dist_pesticide_type,dist_pesticide_type
column_name,ISCNTemplate,disturbance,dist_pesticide_date_qual,dist_pesticide_date_qual
column_name,ISCNTemplate,disturbance,dist_pesticide_date_note,dist_pesticide_date_note
column_name,ISCNTemplate,disturbance,dist_planting_date,dist_planting_date
column_name,ISCNTemplate,disturbance,dist_planting_seed,dist_planting_seed
column_name,ISCNTemplate,disturbance,dist_planting_spp,dist_planting_spp
column_name,ISCNTemplate,disturbance,dist_planting_date_qual,dist_planting_date_qual
column_name,ISCNTemplate,disturbance,dist_planting_date_note,dist_planting_date_note
column_name,ISCNTemplate,disturbance,dist_storm_date,dist_storm_date
column_name,ISCNTemplate,disturbance,dist_storm_date_qual,dist_storm_date_qual
column_name,ISCNTemplate,disturbance,dist_storm_date_note,dist_storm_date_note
column_name,ISCNTemplate,disturbance,dist_thinning_date,dist_thinning_date
column_name,ISCNTemplate,disturbance,dist_thinning_removal_type,dist_thinning_removal_type
column_name,ISCNTemplate,disturbance,dist_thinning_perc,dist_thinning_perc
column_name,ISCNTemplate,disturbance,dist_thinning_basal_area,dist_thinning_basal_area
column_name,ISCNTemplate,disturbance,dist_thinning_date_qual,dist_thinning_date_qual
column_name,ISCNTemplate,disturbance,dist_thinning_date_note,dist_thinning_date_note
column_name,ISCNTemplate,disturbance,dist_tillage_date,dist_tillage_date
column_name,ISCNTemplate,disturbance,dist_tillage_type,dist_tillage_type
column_name,ISCNTemplate,disturbance,dist_tillage_depth,dist_tillage_depth
column_name,ISCNTemplate,disturbance,dist_tillage_date_qual,dist_tillage_date_qual
column_name,ISCNTemplate,disturbance,dist_tillage_date_note,dist_tillage_date_note
column_name,ISCNTemplate,disturbance,dist_ungrazed_date,dist_ungrazed_date
column_name,ISCNTemplate,disturbance,dist_ungrazed_duration,dist_ungrazed_duration
column_name,ISCNTemplate,disturbance,dist_ungrazed_date_qual,dist_ungrazed_date_qual
column_name,ISCNTemplate,disturbance,dist_ungrazed_date_note,dist_ungrazed_date_note
column_name,ISCNTemplate,disturbance,dist_wildfire_date,dist_wildfire_date
column_name,ISCNTemplate,disturbance,dist_wildfire_severity,dist_wildfire_severity
column_name,ISCNTemplate,disturbance,dist_wildfire_date_qual,dist_wildfire_date_qual
column_name,ISCNTemplate,disturbance,dist_wildfire_date_note,dist_wildfire_date_note
column_name,ISCNTemplate,disturbance,dist_underburn_date,dist_underburn_date
column_name,ISCNTemplate,disturbance,dist_underburn_perc,dist_underburn_perc
column_name,ISCNTemplate,disturbance,dist_underburn_date_qual,dist_underburn_date_qual
column_name,ISCNTemplate,disturbance,dist_underburn_date_note,dist_underburn_date_note
column_name,ISCNTemplate,disturbance,dist_windthrow_date,dist_windthrow_date
column_name,ISCNTemplate,disturbance,dist_windthrow_perc,dist_windthrow_perc
column_name,ISCNTemplate,disturbance,dist_windthrow_date_qual,dist_windthrow_date_qual
column_name,ISCNTemplate,disturbance,dist_windthrow_date_note,dist_windthrow_date_note
column_name,ISCNTemplate,disturbance,dist_woody_encroachment_date,dist_woody_encroachment_date
column_name,ISCNTemplate,disturbance,dist_woody_encroachment_date_qual,dist_woody_encroachment_date_qual
column_name,ISCNTemplate,disturbance,dist_woody_encroachment_date_note,dist_woody_encroachment_date_note
column_name,ISCNTemplate,cluster,site_name,site_name
column_name,ISCNTemplate,cluster,soc,soil_organic_carbon
column_name,ISCNTemplate,cluster,soc_type,soil_type
column_name,ISCNTemplate,cluster,soc_pcount,soil_organic_carbon_count
column_name,ISCNTemplate,cluster,soc_depth,soil_organic_carbon_depth
column_name,ISCNTemplate,cluster,soc_sigma,soil_organic_carbon
column_name,ISCNTemplate,cluster,soc_method,soil_organic_carbon
column_name,SIDb,Andrews2000SBB,name,variable_name
column_name,SIDb,Andrews2000SBB,varDesc,variable_description
column_name,SIDb,Andrews2000SBB,site,site_id
column_name,SIDb,Andrews2000SBB,elevatedCO2,elevatedCO2
column_name,SIDb,Andrews2000SBB,temperature,temperature
column_name,SIDb,Andrews2000SBB,gasMeasured,gas_measured
column_name,SIDb,Andrews2000SBB,units,measured_gas_units
column_name,SIDb,Andrews2000SBB,primaryVariable,?
column_name,SIDb,Andrews2000SBB,citationKey,citationKey
column_name,SIDb,Andrews2000SBB,ID,?
column_name,SIDb,Andrews2000SBB,top,depth_min
column_name,SIDb,Andrews2000SBB,bottom,depth_max
column_name,SIDb,Andrews2000SBB,midDepth,depth_mean
column_name,SIDb,Andrews2000SBB,moisture,moisture
column_name,SIDb,Andrews2000SBB,moisture.units,moisture_units
column_name,SIDb,Andrews2000SBB,replicates,replicates
column_name,SIDb,Andrews2000SBB,replicates.type,replicates_type
column_name,SIDb,Andrews2000SBB,samplePreparation.intactCore,sample_prep_intact_core
column_name,SIDb,Andrews2000SBB,samplePreparation.rootPicking,sample_prep_root_picking
column_name,SIDb,Andrews2000SBB,incDesc,incubation_note
column_name,SIDb,Andrews2000SBB,incubationTime,treatment_duration
column_name,SIDb,Andrews2000SBB,gasAnalyzer,gas_analyzer
column_name,SIDb,Andrews2000SBB,country,country
column_name,SIDb,Andrews2000SBB,landCover,biome
column_name,SIDb,Andrews2000SBB,vegNote,vegetation
column_name,SIDb,Andrews2000SBB,latitude,latitude
column_name,SIDb,Andrews2000SBB,longitude,longitude
column_name,SIDb,Andrews2000SBB,soilOrder,soil_order
column_name,SIDb,Andrews2000SBB,soilFamily,soil_type
column_name,SIDb,Andrews2000SBB,classificationSystem,classification_system
column_name,SIDb,Arevalo2012,name,variable_name
column_name,SIDb,Arevalo2012,varDesc,variable_description
column_name,SIDb,Arevalo2012,site,site_id
column_name,SIDb,Arevalo2012,units,variable_units
column_name,SIDb,Arevalo2012,temperature,temperature
column_name,SIDb,Arevalo2012,landCover,biome
column_name,SIDb,Arevalo2012,citationKey,citationKey
column_name,SIDb,Arevalo2012,ID,?
column_name,SIDb,Arevalo2012,top,depth_min
column_name,SIDb,Arevalo2012,bottom,depth_max
column_name,SIDb,Arevalo2012,midDepth,depth_mean
column_name,SIDb,Arevalo2012,moisture,moisture
column_name,SIDb,Arevalo2012,moisture.units,moisture_units
column_name,SIDb,Arevalo2012,replicates,replicates
column_name,SIDb,Arevalo2012,replicates.type,replicates_type
column_name,SIDb,Arevalo2012,samplePreparation.intactCore,sample_prep_intact_core
column_name,SIDb,Arevalo2012,samplePreparation.sieving,sample_prep_sieving
column_name,SIDb,Arevalo2012,incubationTime,treatment_duration
column_name,SIDb,Arevalo2012,gasAnalyzer,gas_analyzer
column_name,SIDb,Arevalo2012,country,country
column_name,SIDb,Arevalo2012,latitude,latitude
column_name,SIDb,Arevalo2012,longitude,longitude
column_name,SIDb,Arevalo2012,soilOrder,soil_order
column_name,SIDb,Arevalo2012,classificationSystem,classification_system
column_name,SIDb,Barrett2006,name,variable_name
column_name,SIDb,Barrett2006,temperature,temperature
column_name,SIDb,Barrett2006,moisture,moisture
column_name,SIDb,Barrett2006,site,site_id
column_name,SIDb,Barrett2006,varDesc,variable_description
column_name,SIDb,Barrett2006,units,variable_units
column_name,SIDb,Barrett2006,citationKey,citationKey
column_name,SIDb,Barrett2006,ID,?
column_name,SIDb,Barrett2006,top,depth_min
column_name,SIDb,Barrett2006,bottom,depth_max
column_name,SIDb,Barrett2006,midDepth,depth_mean
column_name,SIDb,Barrett2006,moisture.units,moisture_units
column_name,SIDb,Barrett2006,samplePreparation.intactCore,sample_prep_intact_core
column_name,SIDb,Barrett2006,samplePreparation.sieving,sample_prep_sieving
column_name,SIDb,Barrett2006,incubationTime,treatment_duration
column_name,SIDb,Barrett2006,gasAnalyzer,gas_analyzer
column_name,SIDb,Barrett2006,country,country
column_name,SIDb,Barrett2006,elevation,elevation
column_name,SIDb,Barrett2006,landCover,biome
column_name,SIDb,Barrett2006,latitude,latitude
column_name,SIDb,Barrett2006,longitude,longitude
column_name,SIDb,Barrett2006,soilOrder,soil_order
column_name,SIDb,Barrett2006,classificationSystem,classification_system
column_name,SIDb,Bracho2016SBB,name,variable_name
column_name,SIDb,Bracho2016SBB,varDesc,variable_description
column_name,SIDb,Bracho2016SBB,site,site_id
column_name,SIDb,Bracho2016SBB,fieldWarming,treatment_type
column_name,SIDb,Bracho2016SBB,midDepth,depth_mean
column_name,SIDb,Bracho2016SBB,temperature,temperature
column_name,SIDb,Bracho2016SBB,gasMeasured,gas_measured
column_name,SIDb,Bracho2016SBB,units,measured_gas_units
column_name,SIDb,Bracho2016SBB,statistic,statistic
column_name,SIDb,Bracho2016SBB,citationKey,citationKey
column_name,SIDb,Bracho2016SBB,ID,?
column_name,SIDb,Bracho2016SBB,surfaceAtm,atmospheric_interface
column_name,SIDb,Bracho2016SBB,moisture,moisture
column_name,SIDb,Bracho2016SBB,moisture.units,moisture_units
column_name,SIDb,Bracho2016SBB,replicates,replicates
column_name,SIDb,Bracho2016SBB,replicates.type,replicates_type
column_name,SIDb,Bracho2016SBB,samplePreparation.intactCore,sample_prep_intact_core
column_name,SIDb,Bracho2016SBB,samplePreparation.sieving,sample_prep_sieving
column_name,SIDb,Bracho2016SBB,samplePreparation.rootPicking,sample_prep_root_picking
column_name,SIDb,Bracho2016SBB,samplePreparation.rockPicking,sample_prep_rock_picking
column_name,SIDb,Bracho2016SBB,incDesc,incubation_note
column_name,SIDb,Bracho2016SBB,incubationTime,treatment_duration
column_name,SIDb,Bracho2016SBB,gasAnalyzer,gas_analyzer
column_name,SIDb,Bracho2016SBB,country,country
column_name,SIDb,Bracho2016SBB,MAT,mean_annual_temperature
column_name,SIDb,Bracho2016SBB,MAP,mean_annual_precipitation
column_name,SIDb,Bracho2016SBB,landCover,biome
column_name,SIDb,Bracho2016SBB,vegNote,vegetation
column_name,SIDb,Bracho2016SBB,latitude,latitude
column_name,SIDb,Bracho2016SBB,longitude,longitude
column_name,SIDb,Bracho2016SBB,soilOrder,soil_order
column_name,SIDb,Bracho2016SBB,classificationSystem,classification_system
column_name,SIDb,Bracho2016SBB,permafrostExist,permafrost
column_name,SIDb,Bracho2016SBB,activeLayer,active_layer
column_name,SIDb,BradleyCook2016,name,variable_name
column_name,SIDb,BradleyCook2016,varDesc,variable_description
column_name,SIDb,BradleyCook2016,site,site_id
column_name,SIDb,BradleyCook2016,vegetation,vegetation
column_name,SIDb,BradleyCook2016,midDepth,depth_mean
column_name,SIDb,BradleyCook2016,moisture,moisture
column_name,SIDb,BradleyCook2016,temperature,temperature
column_name,SIDb,BradleyCook2016,gasMeasured,gas_measured
column_name,SIDb,BradleyCook2016,units,measured_gas_units
column_name,SIDb,BradleyCook2016,statistic,statistic
column_name,SIDb,BradleyCook2016,citationKey,citationKey
column_name,SIDb,BradleyCook2016,ID,?
column_name,SIDb,BradleyCook2016,moisture.units,moisture_units
column_name,SIDb,BradleyCook2016,replicates,replicates
column_name,SIDb,BradleyCook2016,replicates.type,replicates_type
column_name,SIDb,BradleyCook2016,samplePreparation.intactCore,sample_prep_intact_core
column_name,SIDb,BradleyCook2016,samplePreparation.sieving,sample_prep_sieving
column_name,SIDb,BradleyCook2016,samplePreparation.rootPicking,sample_prep_root_picking
column_name,SIDb,BradleyCook2016,samplePreparation.rockPicking,sample_prep_rock_picking
column_name,SIDb,BradleyCook2016,incDesc,incubation_note
column_name,SIDb,BradleyCook2016,incubationTime,treatment_duration
column_name,SIDb,BradleyCook2016,gasAnalyzer,gas_analyzer
column_name,SIDb,BradleyCook2016,country,country
column_name,SIDb,BradleyCook2016,MAT,mean_annual_temperature
column_name,SIDb,BradleyCook2016,MAP,mean_annual_precipitation
column_name,SIDb,BradleyCook2016,landCover,biome
column_name,SIDb,BradleyCook2016,vegNote,vegetation
column_name,SIDb,BradleyCook2016,latitude,latitude
column_name,SIDb,BradleyCook2016,longitude,longitude
column_name,SIDb,BradleyCook2016,soilOrder,soil_order
column_name,SIDb,BradleyCook2016,classificationSystem,classification_system
column_name,SIDb,BradleyCook2016,permafrostExist,permafrost
column_name,SIDb,Conant2008,name,variable_name
column_name,SIDb,Conant2008,temperature,temperature
column_name,SIDb,Conant2008,varDesc,variable_description
column_name,SIDb,Conant2008,units,variable_units
column_name,SIDb,Conant2008,site,site_id
column_name,SIDb,Conant2008,citationKey,citationKey
column_name,SIDb,Conant2008,ID,?
column_name,SIDb,Conant2008,moisture,moisture
column_name,SIDb,Conant2008,moisture.units,moisture_units
column_name,SIDb,Conant2008,replicates,replicates
column_name,SIDb,Conant2008,replicates.type,replicates_type
column_name,SIDb,Conant2008,samplePreparation.intactCore,sample_prep_intact_core
column_name,SIDb,Conant2008,incDesc,incubation_note
column_name,SIDb,Conant2008,incubationTime,treatment_duration
column_name,SIDb,Conant2008,gasAnalyzer,gas_analyzer
column_name,SIDb,Conant2008,country,country
column_name,SIDb,Conant2008,MAT,mean_annual_temperature
column_name,SIDb,Conant2008,MAP,mean_annual_precipitation
column_name,SIDb,Conant2008,landCover,biome
column_name,SIDb,Conant2008,latitude,latitude
column_name,SIDb,Conant2008,longitude,longitude
column_name,SIDb,Craine2010NatGeo,name,variable_name
column_name,SIDb,Craine2010NatGeo,varDesc,variable_description
column_name,SIDb,Craine2010NatGeo,site,site_id
column_name,SIDb,Craine2010NatGeo,experimentalTreatment,treatment_type
column_name,SIDb,Craine2010NatGeo,laboratoryTreatment,treatment_type
column_name,SIDb,Craine2010NatGeo,gasMeasured,gas_measured
column_name,SIDb,Craine2010NatGeo,units,measured_gas_units
column_name,SIDb,Craine2010NatGeo,statistic,statistic
column_name,SIDb,Craine2010NatGeo,citationKey,citationKey
column_name,SIDb,Craine2010NatGeo,ID,?
column_name,SIDb,Craine2010NatGeo,top,depth_min
column_name,SIDb,Craine2010NatGeo,bottom,depth_max
column_name,SIDb,Craine2010NatGeo,midDepth,depth_mean
column_name,SIDb,Craine2010NatGeo,horizon,soil_horizon
column_name,SIDb,Craine2010NatGeo,moisture,moisture
column_name,SIDb,Craine2010NatGeo,moisture.units,moisture_units
column_name,SIDb,Craine2010NatGeo,replicates,replicates
column_name,SIDb,Craine2010NatGeo,replicates.type,replicates_type
column_name,SIDb,Craine2010NatGeo,samplePreparation.intactCore,sample_prep_intact_core
column_name,SIDb,Craine2010NatGeo,samplePreparation.sieving,sample_prep_sieving
column_name,SIDb,Craine2010NatGeo,incDesc,incubation_note
column_name,SIDb,Craine2010NatGeo,temperature,temperature
column_name,SIDb,Craine2010NatGeo,incubationTime,treatment_duration
column_name,SIDb,Craine2010NatGeo,preincubationTime,treatment_duration
column_name,SIDb,Craine2010NatGeo,gasAnalyzer,gas_analyzer
column_name,SIDb,Craine2010NatGeo,country,country
column_name,SIDb,Craine2010NatGeo,MAT,mean_annual_temperature
column_name,SIDb,Craine2010NatGeo,MAP,mean_annual_precipitation
